Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D51Z;D51B;V52Z;V52B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;V112Z;V112B;D95Z;D95B;D911Z;D911B;TF32Z;TF32B;TF35Z;TF35B;TF38Z;TF38B;TF41Z;TF41B;TBS32Z;TBS32B;TBS35Z;TBS35B;TBS38Z;TBS38B;TBS41Z;TBS41B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB
22.02.2024;23:02;A 84;1;5;43;0;0;2;29;0;0;0;0;0;0;1;13;0;0;1;12;0;0;1;0;0;0;22;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;23:01;A 84;1;0;0;0;0;1;8;0;0;1;28;1;5;3;2;0;0;2;23;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;23:00;A 84;1;3;36;0;0;4;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:59;A 84;1;1;43;0;0;1;8;0;0;0;0;0;0;1;11;0;0;1;9;0;0;1;4;2;18;7;3;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:58;A 84;1;4;3;0;0;2;19;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:57;A 84;1;1;0;0;0;1;3;0;0;1;7;0;0;2;1;0;0;0;12;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:56;A 84;1;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;4;17;0;0;0;0;0;0;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:55;A 84;1;0;0;0;0;0;0;0;0;0;0;0;0;2;22;0;0;2;16;0;0;1;21;1;8;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:54;A 84;1;1;31;0;0;1;11;0;0;0;0;0;0;3;46;0;0;1;34;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:53;A 84;1;2;21;0;0;1;11;0;0;0;0;0;0;1;0;0;0;2;9;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:52;A 84;1;2;12;0;0;2;14;0;0;0;0;0;0;1;1;0;0;1;10;0;0;1;15;2;6;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:51;A 84;1;3;12;0;0;1;33;0;0;0;17;0;0;3;5;0;0;3;30;0;0;0;0;0;0;24;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:50;A 84;1;3;11;0;0;2;27;0;0;1;6;0;0;2;27;0;0;2;29;0;0;1;8;1;11;14;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:49;A 84;1;2;4;0;0;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:48;A 84;1;3;4;0;0;3;14;0;0;0;0;0;0;2;1;0;0;2;12;0;0;0;0;0;0;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:47;A 84;1;5;12;0;0;2;41;0;0;0;0;0;0;1;0;0;0;1;7;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:46;A 84;1;2;85;0;0;2;18;0;0;0;0;0;0;1;50;0;0;1;7;0;0;1;6;1;10;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:45;A 84;1;2;29;0;0;2;14;0;0;1;1;0;0;1;34;0;0;1;9;0;0;1;14;2;3;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:44;A 84;1;2;1;1;3;2;12;1;6;0;0;0;0;3;4;0;0;1;22;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:43;A 84;1;2;1;0;0;1;10;0;0;0;0;0;0;2;1;0;0;3;16;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:42;A 84;1;2;1;0;0;1;7;0;0;0;0;0;0;2;5;0;0;1;12;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:41;A 84;1;1;2;0;0;2;18;0;0;0;0;0;0;1;58;0;0;2;11;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:40;A 84;1;3;2;0;0;2;23;0;0;1;14;1;7;5;28;0;0;3;58;0;0;0;0;0;0;5;0;1;2;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;;;;;;;;
22.02.2024;22:39;A 84;1;3;3;0;0;3;25;0;0;0;0;0;0;4;52;0;0;1;63;0;0;0;0;0;0;11;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:38;A 84;1;1;0;0;0;1;7;0;0;0;0;0;0;4;4;0;0;2;20;0;0;0;0;0;0;14;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:37;A 84;1;4;20;1;0;1;31;1;3;0;0;0;0;1;0;1;2;3;10;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:36;A 84;1;1;28;0;0;1;43;0;0;0;0;0;0;2;1;0;0;2;14;0;0;1;8;1;10;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:35;A 84;1;5;18;0;0;1;28;0;0;0;0;0;0;3;3;0;0;3;19;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:34;A 84;1;1;11;0;0;2;19;0;0;3;21;3;2;0;0;0;0;1;2;0;0;0;0;0;0;12;3;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:33;A 84;1;3;37;1;0;3;60;0;0;0;0;0;0;1;1;0;0;1;7;0;0;2;11;2;14;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:32;A 84;1;6;22;0;0;1;50;0;0;0;0;0;0;1;0;0;0;1;5;0;0;1;10;1;12;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:31;A 84;1;0;0;0;0;0;0;0;0;2;2;0;0;3;2;0;0;1;16;0;0;0;0;0;0;20;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:30;A 84;1;5;34;0;0;3;60;0;0;0;0;0;0;3;37;0;0;3;36;0;0;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:29;A 84;1;1;0;0;0;1;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:28;A 84;1;3;3;0;0;1;14;0;0;0;0;0;0;5;3;0;0;3;19;0;0;0;0;0;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:27;A 84;1;5;36;0;0;3;50;0;0;0;0;0;0;1;8;0;0;1;12;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:26;A 84;1;7;5;1;1;3;31;1;5;1;0;0;0;1;0;0;0;1;5;0;0;0;0;0;0;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:25;A 84;1;3;12;0;0;3;25;0;0;1;26;1;8;1;7;0;0;1;10;0;0;0;0;0;0;17;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:24;A 84;1;4;52;0;0;2;48;0;0;1;2;1;4;4;29;0;0;2;55;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:23;A 84;1;3;3;1;2;3;27;1;4;0;0;0;0;2;1;0;0;1;11;0;0;1;22;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:22;A 84;1;3;18;0;0;2;32;0;0;1;2;2;6;2;36;0;0;6;45;0;0;1;1;1;4;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:21;A 84;1;1;16;0;0;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:20;A 84;1;1;16;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;1;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:19;A 84;1;3;33;0;0;2;27;0;0;0;0;0;0;1;9;0;0;2;14;0;0;1;16;1;11;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:18;A 84;1;4;15;0;0;2;40;0;0;0;0;0;0;2;47;0;0;2;59;0;0;1;6;1;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:17;A 84;1;1;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;2;11;0;0;1;16;0;8;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:16;A 84;1;1;0;0;0;2;11;0;0;0;0;0;0;1;0;0;0;1;6;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:15;A 84;1;4;3;0;0;2;21;0;0;0;0;0;0;3;24;0;0;4;46;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:14;A 84;1;1;0;0;0;1;5;0;0;0;0;0;0;1;3;0;0;2;20;0;0;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:13;A 84;1;5;39;1;0;1;34;0;0;0;0;0;0;4;40;1;1;2;41;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:12;A 84;1;1;34;0;0;2;44;0;0;0;0;0;0;1;25;0;0;1;41;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:11;A 84;1;3;19;0;0;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:10;A 84;1;3;2;0;0;2;19;0;0;0;0;0;0;7;24;0;0;1;52;0;0;2;54;2;13;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:09;A 84;1;6;31;2;0;0;56;0;0;0;0;0;0;2;12;0;0;2;25;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:08;A 84;1;4;29;0;0;2;47;0;0;0;0;0;0;3;4;0;0;1;10;0;0;1;59;1;7;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:07;A 84;1;3;2;0;0;2;20;0;0;0;0;0;0;1;2;0;0;1;13;0;0;1;1;1;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:06;A 84;1;5;5;0;0;3;24;0;0;0;0;0;0;1;0;0;0;1;7;0;0;1;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:05;A 84;1;3;20;1;0;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:04;A 84;1;0;0;0;0;1;15;0;0;1;14;2;6;2;19;0;0;3;7;0;0;1;0;1;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:03;A 84;1;4;45;0;0;2;35;0;0;0;0;0;0;3;7;0;0;2;32;0;0;2;41;2;14;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:02;A 84;1;6;70;0;0;2;87;0;0;0;0;0;0;2;25;1;0;0;22;0;0;1;41;1;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:01;A 84;1;7;56;0;0;2;32;0;0;0;0;0;0;1;8;0;0;3;12;0;0;1;13;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;22:00;A 84;1;7;48;0;0;2;70;0;0;1;1;1;5;0;0;1;0;0;0;0;0;2;18;2;12;3;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:59;A 84;1;8;38;0;0;1;67;0;0;0;0;0;0;6;5;1;1;2;35;1;3;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:58;A 84;1;1;4;0;0;1;18;0;0;0;0;0;0;5;4;0;0;1;30;0;0;1;35;1;9;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:57;A 84;1;0;0;2;2;0;0;0;0;0;0;0;0;6;22;2;2;2;52;1;4;2;20;0;27;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:56;A 84;1;7;21;0;0;3;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;75;12;26;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:55;A 84;1;6;10;1;0;1;37;1;3;0;0;0;0;0;0;0;0;0;0;0;0;2;60;4;32;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:54;A 84;1;3;3;2;2;2;22;2;6;0;0;0;0;5;43;0;0;7;54;0;0;3;28;3;36;6;8;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:53;A 84;1;4;21;0;0;2;53;0;0;0;0;0;0;4;35;0;0;1;53;0;0;2;45;2;12;6;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:52;A 84;1;4;3;0;0;2;20;0;0;0;0;0;0;2;1;0;0;1;12;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:51;A 84;1;4;21;0;0;3;45;0;0;0;4;0;0;2;18;0;0;3;67;0;0;1;5;0;3;3;6;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:50;A 84;1;5;4;0;0;1;20;0;0;1;24;0;0;2;1;1;1;3;20;1;4;1;18;1;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:49;A 84;1;2;28;0;0;3;38;0;0;0;0;0;0;2;31;0;0;2;14;0;0;0;28;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:48;A 84;1;1;29;0;0;1;8;0;0;1;1;1;8;4;19;3;7;4;51;3;8;1;12;1;12;3;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:47;A 84;1;2;35;0;0;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;2;12;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:46;A 84;1;1;0;0;0;1;6;0;0;0;15;0;0;2;21;0;0;2;33;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:45;A 84;1;6;6;1;1;2;29;1;6;1;7;1;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:44;A 84;1;3;3;0;0;1;25;1;3;0;0;0;0;3;19;0;0;2;38;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:43;A 84;1;7;6;0;0;4;42;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:42;A 84;1;1;15;0;0;1;17;0;0;0;0;0;0;3;42;0;0;2;51;0;0;1;14;1;9;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:41;A 84;1;1;11;0;0;1;13;0;0;1;9;0;4;1;1;0;0;2;11;0;0;2;27;2;21;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:40;A 84;1;1;1;0;0;1;10;0;0;0;0;1;4;4;32;0;0;1;47;0;0;1;12;0;5;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:39;A 84;1;2;25;0;0;1;22;0;0;0;0;0;0;2;12;0;0;3;17;0;0;0;0;1;10;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:38;A 84;1;4;53;1;2;2;73;3;21;1;0;0;0;2;34;1;0;2;19;0;0;3;9;2;23;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;;;;;;;;
22.02.2024;21:37;A 84;1;3;32;0;0;1;17;0;0;1;1;1;1;3;15;0;0;5;30;0;0;0;0;1;10;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:36;A 84;1;1;30;0;0;1;16;0;0;0;0;0;0;5;4;0;0;1;34;0;0;1;3;1;15;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:35;A 84;1;5;4;0;0;2;24;0;0;0;0;0;0;1;1;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:34;A 84;1;4;16;0;0;3;33;0;0;0;0;0;0;2;2;0;0;1;15;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:33;A 84;1;2;1;1;1;1;5;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:32;A 84;1;6;8;1;1;1;27;1;4;0;0;0;0;3;3;0;0;2;18;0;0;1;26;1;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:31;A 84;1;3;1;0;0;1;14;0;0;1;15;1;6;2;46;0;0;1;10;0;0;0;0;0;0;2;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:30;A 84;1;2;31;0;0;1;26;0;0;0;0;0;0;2;30;0;0;2;34;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:29;A 84;1;2;25;0;0;4;37;0;0;0;0;0;0;2;23;0;0;4;49;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:28;A 84;1;1;1;0;0;1;10;0;0;0;0;0;0;2;9;0;0;2;31;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:27;A 84;1;6;6;0;0;3;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:26;A 84;1;8;33;0;0;2;64;0;0;0;0;0;0;3;30;0;0;4;22;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:25;A 84;1;1;0;0;0;1;11;0;0;0;0;0;0;1;1;0;0;2;15;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:24;A 84;1;4;6;1;0;2;38;1;5;0;0;0;0;4;3;2;1;2;23;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:23;A 84;1;3;18;0;0;1;17;0;0;0;0;0;0;3;9;0;0;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:22;A 84;1;3;40;0;0;3;37;0;0;0;0;0;0;4;4;0;0;3;17;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:21;A 84;1;6;67;0;0;1;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;9;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:20;A 84;1;1;0;0;0;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;8;3;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:19;A 84;1;1;14;0;0;2;14;0;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:18;A 84;1;2;32;0;0;2;18;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;10;1;11;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:17;A 84;1;4;3;0;0;2;21;0;0;0;0;0;0;3;39;0;0;1;57;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:16;A 84;1;9;17;2;2;3;48;2;6;0;0;0;0;1;10;0;0;2;15;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:15;A 84;1;3;35;0;0;2;25;0;0;1;0;0;0;3;51;0;0;1;68;0;0;2;2;1;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:14;A 84;1;4;3;0;0;2;22;0;0;0;0;0;0;1;3;0;0;3;17;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:13;A 84;1;7;11;0;0;1;43;1;3;0;0;0;0;8;17;0;0;4;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:12;A 84;1;5;30;0;0;1;35;0;0;0;0;0;0;6;17;0;0;2;46;0;0;0;4;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:11;A 84;1;3;11;0;0;2;35;0;0;0;0;0;0;4;3;0;0;1;22;0;0;1;12;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:10;A 84;1;4;40;0;0;2;55;0;0;0;0;0;0;1;1;0;0;1;8;0;0;1;15;1;13;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:09;A 84;1;4;5;1;30;3;48;1;9;1;5;1;4;5;4;0;0;1;23;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:08;A 84;1;3;43;1;44;4;42;1;5;1;27;1;12;2;17;0;0;1;23;0;0;2;2;1;42;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:07;A 84;1;2;2;2;1;2;18;0;0;1;0;1;2;0;25;0;0;0;0;0;0;2;18;0;100;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:06;A 84;1;5;4;0;0;1;25;0;0;0;0;0;0;4;8;0;0;2;21;0;0;0;0;1;34;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:05;A 84;1;3;16;0;0;1;38;0;0;0;7;0;0;0;0;0;0;0;0;0;0;3;29;2;10;4;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:04;A 84;1;2;1;0;0;1;3;0;0;1;9;2;8;3;2;0;0;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:03;A 84;1;1;1;1;2;1;4;0;1;0;0;0;0;2;4;0;0;0;10;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.02.2024;21:02;A 84;1;4;4;0;0;1;32;1;3;0;0;0;0;3;41;1;0;2;26;0;0;1;6;1;9;3;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;
